2015,2016,2017,2018,2019
-7.702268976,4.171390043,6.42650143,8.156042053,-8.988401859
-7.79670583,5.218542505,2.996550388,9.74082915,-8.221467069
-20.18969321,9.189392752,0.828036079,17.30487211,-3.968135501
-10.65747593,8.596684505,-1.546635519,13.31504261,-7.771583253
-4.676524723,6.991104922,-3.038691511,10.54589066,-8.583932922
-4.334068119,4.579820657,-0.295337994,10.05052705,-8.351217227
-5.896556958,5.329018877,0.45020927,8.16188198,-6.740762514
-6.697910635,5.948486578,-0.859863442,6.877737783,-4.398942995
-15.22055365,4.161903067,-11.82840968,21.56281524,4.48062237
-7.312573507,5.659558655,-6.436040489,16.43714349,-6.049671681
-8.127024938,8.099846954,2.564101268,4.1498503,-6.213911083
-7.982948144,8.739947972,1.757183936,2.702796504,-5.187538776
-8.708730852,9.427076734,2.136312075,2.64047259,-5.492603301
-6.049775862,10.43147147,-0.729281409,5.802145483,-9.267238171
-6.675856529,11.24317955,-3.684992029,5.861944948,-6.906832217
-9.893715175,15.71262016,-8.433033935,8.932146797,-6.707940039
-9.619860443,11.38258311,-8.483807199,11.707657,-4.380716258
-7.903891683,9.853337183,-8.827065344,11.34219138,-3.853779678
-7.323205025,11.10778761,-9.522605894,10.879148,-4.837262093
-4.604586199,12.0635217,-10.75617736,9.315694817,-6.322254504
-4.883649805,11.98220615,-10.0192428,9.065670224,-6.410583288
-5.980540495,12.05560795,-9.995604951,8.650180996,-5.05673389
-5.306727888,12.23005249,-10.88318613,8.37233259,-4.919507405
-3.9247842,11.52585303,-11.77973475,8.114043183,-4.547104224
-3.319477138,11.09178236,-12.91635702,8.801429545,-4.2138031
-1.414319103,9.274262581,-12.08768336,9.379574078,-5.37029507
-4.742946465,11.70441499,-11.52652215,9.953519163,-5.599238612
-5.057969851,12.91864567,-12.35978665,9.459698135,-5.4712785
-2.007574489,14.90644712,-13.26049502,7.035728961,-8.048330347
-4.783488975,12.02007437,-11.37244832,7.331335724,-3.954249479
-5.563882007,10.84351186,-7.990171904,6.643415828,-4.353326748
-5.205084866,9.304018673,-6.791996746,4.906712287,-2.718035953
-15.69575408,6.595779178,-1.770389169,25.80214217,-10.15068319
-5.636242104,6.807849633,-4.173323694,14.35360491,-9.411342711
-4.211747246,10.91746939,-1.113752512,0.555354965,-7.159573679
1.70270108,11.64712972,-3.35715963,-2.828180377,-9.312619676
4.654079023,11.95931889,-4.366560787,-3.745673524,-11.04340235
5.848729309,11.53252832,-5.590712963,-2.84402422,-11.414497
6.747676846,11.81540331,-7.334697104,-0.166917766,-13.21214656
6.692714531,17.01873889,-13.71168744,2.721168246,-15.45436614
6.499283975,15.66183162,-12.48001565,3.323993698,-15.34915557
3.244205132,12.97171524,-12.68425718,6.263979941,-11.20426365
2.391170254,11.15919539,-12.58803762,8.016986902,-9.814774544
0.889557564,11.62950215,-12.12276916,7.242892895,-8.595307539
-0.990982849,11.73241389,-10.4886405,6.00804737,-7.267191797
-1.426658905,12.87724785,-10.18394269,4.631032154,-7.259495368
-1.114296117,13.50884893,-12.22965101,3.543736654,-5.5677875
-0.093345763,10.67012144,-9.810588637,4.461695318,-6.394157052
0.872246086,11.18590925,-11.50677283,6.225737074,-7.832194961
2.6286142,7.848607146,-11.56575014,9.744704278,-8.705250208
2.878632941,8.328598056,-11.44858845,10.22426594,-9.978693845
2.292514927,8.643504644,-11.0071575,9.536730294,-9.574252744
1.65727292,7.003556763,-10.53000201,9.880392961,-7.817951497
1.131490533,4.953106331,-6.553462039,7.113360421,-6.392204418
-0.682455217,6.801450963,-4.900431282,5.919864138,-7.107070644
-2.658637687,7.314517586,-5.00331948,4.924727283,-4.760353624
-10.19169878,6.480259505,6.283792766,11.02798173,-11.14229193
-4.85072723,6.355277444,-1.551746849,11.61221624,-9.892880778
-6.853006654,8.531492497,1.133802904,1.347102731,-4.474537293
-4.385154631,7.213609306,1.304710004,1.28732393,-5.658325252
-2.279282207,5.522268487,0.874770198,1.513641882,-5.746180037
-1.337089688,4.760685588,1.492103596,1.667013626,-6.550660875
2.65867415,3.875396579,-2.185450086,5.733168716,-9.602390902
7.894724215,4.368584898,-10.29787668,10.07868627,-11.675973
7.125725287,5.740898383,-9.451423791,8.387268946,-11.81443187
5.281602428,4.604575211,-9.429928396,6.393824192,-7.10055039
4.7239558,3.303177262,-9.008598903,6.411352808,-5.486915798
1.799108749,2.279283515,-8.603813834,4.842427241,-0.472196071
-1.090687332,2.977684296,-5.788780505,5.721683814,-1.514132551
-0.508491164,2.183235995,-4.942278086,4.39367107,-0.938668353
5.598613253,-0.869646795,-5.594089622,2.753321597,-1.940721924
9.420629558,-1.043372356,-9.090669214,2.8988366,-2.636613188
9.86764019,0.989430586,-9.707104423,3.575094773,-5.320695049
3.556035145,3.741109267,-9.758421075,8.961330415,-6.129680928
0.755835457,5.306497746,-10.25263193,10.68769006,-5.915389557
-0.580891582,5.112246963,-8.30372241,10.32712813,-5.797595648
-2.600796247,3.252163382,-4.97022071,8.597601481,-3.297606757
-3.371871745,3.597585454,-2.731843641,5.574206297,-2.493000895
-3.920559887,3.088710509,-1.309606039,6.322581885,-3.246197626
-5.140039482,3.366308007,-1.051754847,6.674887243,-2.814697887
-4.238836531,14.7459028,-17.09094876,8.693340334,-3.455780661
-2.07357039,8.713929706,-15.04797616,13.18602861,-4.445336398
-3.519451989,3.187684779,0.830593408,2.030040003,-2.271857997
-2.306051932,3.391054405,0.224886001,1.058013455,-2.420311844
-2.278024075,3.269021566,0.463173088,1.405364515,-2.805906035
-4.289470734,2.071158948,1.572666498,2.442202777,-1.247640458
-6.983662116,1.143215032,-1.009064421,6.396675597,1.71072561
-12.068499,2.926269745,-4.514844984,12.82469947,2.991491194
-12.16262961,2.606213636,-4.228732291,14.38499616,1.93960575
-14.53546788,4.076469391,-3.228270412,15.01319634,1.350216638
-15.77187045,3.765225752,-3.073809845,13.8082792,3.78278074
-15.54831118,2.907550872,-4.346135195,11.81578697,7.23305977
-14.31286821,2.563728075,-1.890486333,9.457122764,6.01450518
-13.31155884,1.779656472,-2.317241507,8.242127136,7.204977971
-14.09544775,1.070136551,-1.940223846,8.733133639,8.060429429
-12.97613417,0.828098011,-3.118224773,8.757980803,8.220235746
-12.27437209,2.023729654,-3.904980262,9.859457748,6.012452681
-10.47922701,2.756094029,-3.006531238,13.670786,-0.483082246
-14.78678423,-0.811980972,-2.478191328,18.59957988,3.46438335
-14.40781056,2.576874632,-4.827873691,18.46163523,1.564246726
-10.76344685,2.641970854,-5.07080438,15.00524538,0.729018525
-8.155527702,1.434565292,-5.268981286,11.1827514,2.611418106
-8.247429776,4.066703186,-4.14821386,8.13968972,1.219822971
-8.741521806,4.153710364,-3.813102237,8.051847249,1.398888715
0.266570531,18.51244414,-28.9064077,10.00485344,-2.637228605
-1.456347746,8.111554392,-15.48071993,13.30605474,-4.120125258
-5.884283771,5.924288877,-3.887367587,2.611182234,0.920075293
-5.042567522,6.038495405,-3.9594879,2.315305441,0.231730719
-3.946558715,5.491585752,-3.557405284,2.161407716,-0.528485271
-5.646688211,4.794455599,-3.834601326,3.596404887,1.089445549
-7.654053533,0.747656676,-5.898500203,9.322804025,4.903996284
-12.19102557,0.344023859,-7.63751298,15.16824863,6.907929842
-10.54407341,-2.675129085,-8.270376845,16.5731387,7.998125117
-12.0389346,-1.711050119,-8.253133026,16.13261497,8.80365016
-11.34438446,-0.674208098,-8.212025404,14.53038402,8.188211776
-11.84209827,1.824331475,-8.440772434,12.5578262,7.721777472
-10.42700874,1.726783345,-6.988363929,10.55983254,6.663165724
-10.38415718,1.35064552,-7.35641014,9.931146581,7.866495666
-9.836282968,1.631175189,-7.733116595,9.453527344,7.715181361
-8.416914757,-0.079714933,-7.033512666,9.245803169,7.681932044
-9.182094593,-0.299346633,-5.361376021,9.829019771,6.738460363
-7.679407548,-4.032976257,-3.049194249,13.96791212,3.933620953
-8.671190491,-10.84188706,-0.72250629,20.89323294,4.843846315
-10.03881772,-6.26267068,-3.202755047,19.74112177,4.348216006
-6.931971099,-4.269267144,-4.075048232,15.08522871,3.460636533
-6.70194191,-1.717804462,-3.483983043,10.09348595,3.858106694
-6.347323667,0.034399038,-3.533598027,9.251510236,2.278095749
-6.726688309,1.794497429,-3.971064087,9.518791994,0.907061793
6.344082442,5.952930595,-18.15480362,8.50019198,-3.500800666
-1.496013763,6.520654739,-14.65904524,13.63883894,-3.330188392
-5.319902364,2.081570266,-1.808052513,7.079069457,-0.854820929
-5.813616413,3.748133913,-1.57037655,6.501266253,-1.939654495
-5.74801682,4.283246524,-0.713255017,6.275158065,-3.1884541
-7.779324259,4.2422117,1.36281586,8.076612814,-4.365198399
-9.854819111,1.279053801,4.897409584,14.52671121,-7.293066579
-10.68205275,-2.053620893,5.855851341,18.90597725,-7.123483281
-11.80528937,-1.606147269,5.129401231,19.63186146,-6.389604563
-10.98013974,-2.632360817,2.196980926,18.74444027,-2.756669847
-10.55121928,-1.000054254,0.960285619,17.72210154,-3.068136655
-11.65817085,0.912997198,1.415130907,15.7531101,-2.882463485
-10.55124243,0.396260365,2.111557908,14.37023556,-2.972506042
-10.81963973,-0.438541094,2.396850887,15.26157106,-2.744078721
-12.22178525,-1.098729865,5.561512423,14.70679156,-2.985158138
-11.73707609,-0.756554455,6.090837895,13.94464571,-3.728593142
-10.52709162,0.354511034,5.696456397,12.95500914,-5.050695964
-8.241799692,-1.479487582,4.848120348,13.14220069,-4.757355917
-9.024384615,-7.665946345,3.537266042,19.17525276,-0.761830023
-8.203635054,-3.750538563,-0.680126778,17.62953694,-0.89193132
-9.635106363,1.991023807,-1.214294997,13.96344565,-2.351968129
-11.71676196,3.495517703,1.095441427,10.63256813,-1.300613018
-12.29592063,5.024606235,0.650457466,10.47595688,-1.867353763
-10.07774537,4.823125686,-1.39024801,9.000696049,-0.906678085
-23.01341925,11.08771643,-11.00100911,18.99108428,6.140188999
-16.17128562,9.144446743,-11.37301253,16.27109901,3.769457558
-8.154887276,7.32433275,-0.91870214,7.864228558,-5.155340789
-7.932220188,6.264825495,0.969670305,6.136542277,-4.538322991
-7.531091634,6.221276984,1.310365488,5.564961422,-4.752778369
-9.039275515,7.068237584,4.3587743,5.99700306,-7.229021172
-10.8968988,3.779703619,8.648105861,7.91548844,-7.088766793
-12.65560433,3.801675993,12.21458686,6.217138349,-7.166615222
-13.41348973,3.408222926,12.28567934,5.085916592,-5.117809189
-12.6948711,3.497837117,9.71218198,6.151386072,-4.485909189
-12.18798211,3.456854253,8.175953667,7.232164082,-4.438949049
-11.74003884,3.817958307,7.17942207,7.98514429,-4.999531777
-8.963371717,4.076674139,5.533684365,6.95232472,-5.82734123
-9.228399756,5.252006948,5.558910413,6.229343568,-6.298009927
-10.36612896,4.180825928,8.678869062,5.310189837,-6.026346227
-7.933791018,3.00429657,8.718541269,3.910667761,-6.143488561
-7.29196043,2.576690248,7.348282707,4.236670227,-5.356354013
-5.239898901,3.851286325,3.972952692,2.864087324,-4.733265298
-8.67594176,5.512623204,-0.092601182,6.23022444,-2.064451658
-9.04438199,6.640772096,-1.114405642,6.866668482,-2.518004742
-8.055680099,5.620792801,-2.945272077,10.7696189,-3.869955093
-8.192929462,5.764578803,-3.0515268,11.76777807,-4.587753406
-9.546053474,7.905476505,-1.192361102,8.976344737,-5.009631328
-8.214025325,8.721684677,-1.186277428,8.085537812,-6.571077265
-7.865584842,6.19364866,-0.213309577,3.829381196,-1.624006627
-8.38857525,6.898283696,-1.189780933,4.454081219,-1.483505862
-7.302580389,6.311274953,0.053982354,3.380340903,-2.21379059
-6.445464972,6.000502659,0.648011945,2.391410207,-2.496598252
-6.388255889,6.418607219,-0.226557508,2.404954531,-2.239715496
-7.824035944,8.681407597,-2.352153082,2.802562713,-1.66573909
-5.266374233,9.008091197,-5.587125229,5.814758678,-4.137463471
-6.759096668,14.92851427,-7.141087627,2.382470065,-5.000142217
-5.825892575,13.90357664,-8.893515856,2.881021829,-3.646596989
-6.071077459,11.45695704,-8.235573845,3.619858156,-1.878547371
-6.004142674,10.51991472,-8.569769242,5.266592953,-1.925672425
-6.551080093,11.31077527,-9.040946312,5.499415479,-1.998249044
-5.21515509,9.492906514,-8.725128795,6.785138281,-2.672892348
-6.351939458,10.19951011,-8.797255276,6.115236707,-1.687353001
-5.76029808,9.76913507,-8.561747717,6.416055488,-2.271332643
-4.771597116,8.202922558,-8.70370399,7.01764052,-1.909908631
-3.763171963,7.019150097,-8.441746179,7.750610599,-2.458817636
-2.074826498,7.994395836,-7.388908437,4.842744049,-3.895612591
-3.853972537,10.91976155,-9.820205101,3.556412982,-2.082586976
-5.087967788,10.89374697,-10.93005102,7.169756666,-2.669490517
-4.058009151,8.630537146,-7.630609709,5.691402899,-3.02219305
-5.087246056,7.988671746,-6.521852431,7.154419333,-3.423355402
-6.683678164,7.247296837,-4.167635392,6.102664583,-2.249851266
-6.521923871,6.349343519,-3.284797633,4.022119974,-0.561933513
11.69119464,2.497453452,-15.16157787,16.69142477,-14.39825403
0.923549028,-0.190122867,-6.555616686,15.22851541,-6.974317366
-6.176048626,7.393848993,-3.001625324,2.043069724,-0.745816568
-4.273335522,6.861281614,-2.917315027,0.969991773,-1.330332494
-3.916802656,9.64646711,-4.06699665,-0.635362757,-2.45246195
-3.717012094,10.43675598,-6.379998665,0.304415954,-2.195478826
0.209575603,11.99713377,-8.246347207,1.051575075,-6.858149841
-1.08926176,15.77378036,-8.559959528,-0.643800115,-8.056949008
-0.736305703,16.96501665,-12.98497461,-0.984553961,-5.476924582
-3.624381018,17.54181101,-11.63230569,-0.735334087,-4.567706983
-7.757100499,25.57041489,-12.5440478,-1.947524421,-7.395657027
-8.116720087,24.02097627,-11.60319473,-0.063435779,-7.667207558
-6.944853811,15.60050783,-8.327107431,3.750760965,-5.573557974
-8.102331741,23.11747791,-11.46078473,0.887500845,-7.571895979
-7.86301711,25.61004724,-12.46724095,-0.201130404,-8.791988243
-7.650273611,26.75209734,-13.20325896,-1.34462398,-8.695347894
-7.656329999,26.31185806,-13.60170098,-1.398935837,-7.801659138
-2.821994766,11.21303639,-8.466920387,2.227177094,-3.62311852
-3.612793961,11.04455682,-7.336348438,-1.116284638,-0.979082217
-4.647586618,10.71740314,-7.066035743,0.355809667,-0.973946975
-3.801465014,8.330624904,-6.850964987,5.97251951,-3.880584433
-5.099305622,5.807957782,-5.966445857,6.455927673,-0.949549494
-5.288820933,5.424113047,-1.486807633,3.880429848,-2.312063754
-7.539417769,6.378286371,-1.813827623,2.089956834,0.66542944
-4.372969162,3.761246765,-16.38542866,21.58060168,-2.113280896
-6.926934234,0.830118953,-6.428510831,17.97154108,-2.349555699
-10.0165538,16.74091676,0.546850442,-4.285258382,-5.264762249
-5.973830053,10.65684646,1.622790692,-2.902879493,-4.772274309
-4.864212312,11.51109785,0.613898792,-3.556851038,-5.422565979
-2.139566187,6.292686797,2.471149825,-3.216563555,-4.405701623
1.931592753,7.065716865,-0.606677472,-1.027904975,-8.406746257
4.476038794,5.851008859,-4.308626803,0.684535491,-7.708706862
3.257171901,6.386245489,-4.377585386,0.91182753,-7.168050827
1.123833297,6.539441412,-3.883902423,0.861746248,-5.553770721
0.911531969,5.329315342,-2.928998592,2.010365535,-5.776950571
1.150407234,5.26427642,-3.211517143,2.289708536,-5.918513906
-1.30159995,5.58772558,-0.582697157,1.184268864,-5.24623946
1.386960061,4.481995951,-1.094507895,-0.557017217,-4.935269558
9.143949399,2.058211089,-3.444316707,-3.56796175,-5.701728078
11.83928871,0.662277747,-4.536311069,-4.438339292,-5.249569162
12.3188704,1.454075111,-8.222655498,-1.847648175,-5.360709075
5.51224493,3.307489439,-5.121994972,1.053142122,-5.528109897
-1.707233786,5.118241433,-3.015537648,2.326774196,-3.03292438
-3.495112687,6.015408378,-3.684131678,2.762871027,-1.934421243
-3.126132481,7.057684377,-3.939062386,2.440784504,-2.975881226
-3.691642275,4.00949276,-2.745639985,1.43219515,0.694837972
-5.110930623,7.198867054,-0.390885341,-0.720871949,-1.770404677
-7.102847956,11.85971206,-1.505238037,-3.644448424,-1.533500298
-13.10504298,3.026639262,-11.71011264,21.35316877,3.623617789
-6.077329886,2.948368503,-4.334274123,14.29373728,-4.510475961
-3.290657149,7.783781317,2.206688984,-5.623074983,-2.713098171
-1.414839637,6.985198623,1.692077977,-6.344800695,-2.717542146
-1.21723773,6.542769656,1.759879888,-5.917997623,-2.833573153
-3.622291297,6.387550878,1.293074218,-4.72849719,-0.723904028
-6.72368846,3.828005031,0.322868852,-1.073238821,3.238858289
-6.143585816,5.804158322,-2.573761087,-1.296442064,3.250657611
-6.278962204,5.205545246,-2.844095809,0.660679669,2.732902382
-6.692760628,4.27741469,-1.909012683,1.432760196,2.723394328
-7.596756557,3.31530629,-2.075925401,2.605488368,3.926845557
-8.416298032,5.339639521,-2.922469141,2.065463629,3.727671246
-9.86957681,5.350618574,-0.531153521,0.974405387,3.922669199
-10.16940044,5.469287463,-0.887428352,0.587050411,4.728818264
-9.860934974,3.659658058,-0.0530241,0.289569463,5.893877795
-8.227206943,3.469114485,0.098078439,-0.871819359,5.218315794
-6.097521396,4.126816743,-1.038851669,0.469683603,2.263300748
-4.655580085,5.447809416,-0.696413061,2.034759147,-2.227970585
-6.234903692,5.646009106,-0.154007305,2.15685089,-1.41257583
-6.488562292,6.213808056,-0.600422106,2.086302053,-1.32040975
-4.833677805,5.464980464,-0.814836567,0.484173701,-0.721632497
-5.232515683,4.865085095,-0.588939164,-0.387915009,0.840675844
-5.953829404,7.347770153,1.852498426,-2.050219765,-2.030315927
-6.98448092,9.150388646,1.517987203,-3.691832494,-1.351398237
-13.97670881,6.537501723,-0.915551847,23.62282914,-10.88176688
-5.096750431,6.486003236,-0.82826211,12.91914364,-11.4778909
-3.426455396,8.159581573,3.736883806,-10.88986399,-0.167613944
-3.675677465,7.943719363,3.96251412,-9.333013445,-1.118146224
-2.684865318,7.726073592,3.330124808,-10.38758711,-0.484251871
-3.988818327,6.907280267,1.883982433,-7.819703544,1.010933165
-8.092114561,4.236080941,-0.747222962,-0.746601253,4.895265255
-8.944225037,4.719977288,-5.265840298,0.837236544,8.041223261
-10.45423312,4.191352267,-5.230536881,1.764520925,9.401729485
-10.52362114,4.387919641,-4.762030443,0.932610756,9.497459561
-9.295621851,4.703059877,-4.43821403,-0.87861444,9.042856564
-8.209169855,6.831471845,-6.514406655,-2.628510389,8.845796823
-8.734417237,8.170507473,-5.25649647,-3.042388365,7.105258653
-8.624287142,7.077836946,-5.069833196,-3.797273012,8.630900181
-8.20555336,3.833556458,-5.405390039,-2.664352886,11.17802074
-8.476417781,3.473547603,-4.248508459,-1.385017967,9.791421203
-6.966202776,4.207040396,-3.615635665,-0.642666221,6.272306723
-5.389181689,5.885056243,-2.832115809,0.850460895,0.909051125
-4.945840617,5.700133354,-4.365551116,3.308901782,0.079219532
-5.825475041,6.829073161,-3.242353771,1.885102352,-0.139895317
-5.45323287,6.696776747,-1.179017139,0.602040898,-1.210661696
-6.299222021,5.07803553,0.543649368,0.176035227,0.23053624
-7.269488632,8.452990767,0.583288845,-1.207452277,-1.42892163
-7.014263012,7.595266635,1.986175928,-3.952182232,0.180004774
-10.39983052,7.139404213,6.391902433,10.925445,-11.67129617
-5.504933055,3.785791877,-0.272554081,11.25018885,-7.251690057
-3.346468243,8.482352299,0.949400862,-9.658315982,0.922377148
-2.380552047,6.751571194,2.010560335,-7.907943628,-0.510284368
-1.858440575,6.70573891,2.649003881,-7.607022951,-1.809854723
-3.744389357,5.35718096,4.375463605,-4.923789835,-2.081969366
-6.170306602,6.453431476,7.360109653,-2.184346609,-5.673842449
-8.247822975,6.916414796,9.158688496,0.615521033,-7.905013439
-8.726068114,7.010138227,8.855562742,0.155695824,-6.878466798
-10.06569264,8.283987859,5.729038089,-0.528146745,-3.54935736
-9.946727021,7.68713146,5.180260405,-0.819980379,-2.286490934
-9.306849967,6.678426138,6.258292647,-2.072381318,-1.802639646
-9.890987499,6.787491265,5.359181037,-3.188877703,0.375614064
-9.770234327,5.26590152,6.615697008,-3.175937632,0.788067707
-10.02513024,3.856854111,8.719739927,-4.03846942,1.396463841
-9.161414415,3.866809353,9.470924765,-4.939363339,0.541550084
-7.021767,5.959566689,7.662731277,-5.411341042,-1.95620582
-8.151798231,8.152717843,6.134160493,-4.069593184,-2.909090114
-10.65098656,8.346626369,4.303690157,-3.627223372,0.735427143
-9.77771176,8.048081804,1.421687912,0.21609568,-0.299788376
-6.69450067,8.249193107,1.231843104,-2.410603634,-1.418695403
-5.671112489,7.800667865,0.42166656,-4.066963366,0.076150914
-7.66441836,7.738198561,2.477253886,-3.67739367,0.027963521
-7.82630148,8.96676752,1.326691795,-5.87592999,1.627609005
-5.388050595,14.53324592,-17.9819381,11.08896418,-3.150181759
-4.98008078,7.89371877,-10.6822829,12.39228108,-3.858044046
-2.635162517,7.254569265,1.099174111,-8.032589904,0.116062472
-1.367611631,5.975705931,2.48112867,-8.659890997,-0.517779183
-1.813921771,7.259042507,2.926074929,-9.898456079,-0.888537243
-2.596278769,5.930030718,4.864854987,-9.399700351,-0.76380664
-6.532719791,8.687989353,9.403989691,-8.976214211,-4.192440176
-6.692839433,6.958741578,14.01811662,-10.05307144,-5.417196736
-6.751959575,7.694347816,13.28822244,-12.27228247,-3.741597593
-8.384370262,7.755624021,13.82043065,-12.43273451,-2.486370163
-9.496040053,8.023181119,13.33140582,-14.70864186,0.613088455
-9.504872724,7.205675742,10.80090775,-14.08938284,3.308262937
-9.054261362,7.27355659,8.938329092,-12.96684871,3.553427686
-10.09895227,5.995503721,10.00142493,-11.16518227,3.640808604
-10.73528438,4.400228887,16.82451846,-14.00601838,2.174005391
-10.18120362,3.329719621,20.33729955,-13.4503773,-0.819308678
-9.111872684,4.373487852,18.98670798,-11.59180454,-3.332441439
-4.73173419,8.351178462,9.667547826,-12.7938923,-2.862085924
0.606570838,12.91940995,11.7258751,-37.01774735,4.082269997
-2.360580881,11.97638084,6.652892939,-23.26749917,1.771665116
-2.670656421,10.39325187,4.373458428,-15.4956098,-0.307555172
-5.025570705,10.11291752,2.693330899,-10.29517291,-0.216175099
-6.41778642,8.367365323,4.778712654,-7.370210344,-1.072684104
-6.792669257,9.754553587,3.872906029,-8.574848605,-0.442137497
-0.591345489,17.90449487,-26.45287084,10.28782161,-3.521574163
-3.764041377,5.859032798,-10.22508017,11.45313948,-2.524451973
-2.934770711,7.014631078,5.759943963,-12.53899721,0.083862864
-2.315017529,7.391307462,4.786501483,-12.07127813,-0.463483546
-1.717959979,8.920576313,3.419721826,-12.34697114,-1.311808494
-3.195939592,10.22993095,2.474401788,-11.75646247,-0.859577514
-4.629484563,14.8504614,2.354718908,-15.12302511,-1.693246027
0.813580188,21.18534998,5.637365865,-39.25209003,2.01771821
0.185423529,20.53174845,6.898359254,-42.68686114,4.985275741
-0.774661323,17.82907678,7.844244244,-42.09191057,7.624268572
-2.488709235,17.83202826,6.567958809,-42.42570591,10.79393998
-5.187812937,15.29859284,2.410925534,-30.78021174,10.81531068
-6.701371776,15.05360693,0.792836009,-25.7855089,10.11303275
-7.005106025,14.97774012,0.064030714,-25.15514157,10.66185481
-7.610276942,15.21573157,0.032578926,-24.91325452,10.85553147
-6.848093155,15.03216176,-2.233809896,-20.18752405,8.549811964
-4.898779283,13.78670917,-1.216554707,-19.53852624,6.490948637
-2.458132298,13.44279009,0.940942174,-20.91438947,3.521566224
2.891624212,23.32546552,13.2440841,-66.93441379,12.74450395
4.352188158,25.42186674,16.30041949,-78.65016035,15.52217985
0.739820286,20.64833518,10.59812906,-54.92957653,10.71616277
-3.563076734,15.11470021,5.263215788,-34.20293744,9.512258881
-3.712186524,14.23653074,8.342515745,-37.50774593,10.49551809
-7.459449682,13.33511841,7.588208587,-28.81948503,9.085865323
6.267476223,5.415291732,-18.61880414,10.29411111,-3.841607235
-1.241195192,4.421065758,-10.16214432,12.32949091,-4.281223613
-9.219394587,13.75554294,5.14557353,-17.66460291,3.734424184
-7.908398768,14.38738557,5.296690335,-18.02910018,1.847737256
-7.109960444,16.55034136,3.416988474,-18.71470081,0.882664347
-7.523459329,19.24306798,1.818905998,-19.52887463,0.425203435
-7.062057925,24.40563229,-1.306301434,-21.44355151,-1.400849806
-3.490994037,30.86295557,4.144980305,-42.25906918,-0.498926165
1.313364712,33.19285056,9.271825282,-66.01388362,6.324690875
-0.031366132,29.69086259,7.182894879,-58.14816643,7.176162992
-4.376398074,28.70352173,3.676747893,-46.97243003,6.96900332
-5.357727822,25.73170647,1.088740038,-39.53750106,7.655899684
-5.12316286,24.93997129,0.328036825,-36.89195571,6.86445387
-4.721069369,25.77873802,-2.711043379,-31.73105045,4.149453037
-2.880010166,27.24983571,-5.228673794,-33.30940067,4.164056558
-5.397217382,26.84813748,-6.626406541,-25.9919291,2.613909278
-6.349010742,27.04865606,-5.114317219,-24.253007,0.621359232
-5.087603154,21.16092356,0.500805959,-23.3345873,0.032710923
2.275215152,21.26755289,10.78593126,-54.13982672,7.660164525
0.314560768,21.71965855,7.901320568,-46.02195374,5.298418512
-2.497605242,16.46419678,4.551525036,-26.92948981,1.774398574
-8.174530136,14.37241662,1.830900083,-11.30095364,-0.105676936
-7.570942917,14.74445633,1.337976913,-11.86380877,-0.242458275
-8.611283092,13.46785685,2.852010086,-11.41148531,0.508464223
-6.945805967,10.75352914,6.874741998,-21.05107863,5.855821045
-2.268023407,9.711796022,5.734752321,-21.24655758,3.389611299
-0.502702666,9.303857788,4.728071318,-20.06807653,1.996033841
0.78276654,7.80295471,4.437444863,-18.98485534,1.731027722
8.100762194,5.915706421,2.867658549,-20.80742624,-0.826439798
14.71054642,3.702497799,-0.017445122,-21.09984257,-2.333699931
21.35567569,3.309522797,0.6889264,-26.15916475,-5.31807154
30.17289345,3.991091676,-0.607351596,-36.84737229,-5.424893591
27.22073793,8.350935523,2.740835896,-47.54977743,-1.688366923
24.06163389,9.584257706,5.29566491,-52.17048412,1.57444237
22.48655802,6.684775731,1.343639289,-37.44620887,-1.791996983
17.40796536,8.976689678,1.81459519,-35.94057556,-0.735350912
13.80354942,8.473707023,1.789967511,-29.55843589,-1.549528318
17.17982838,6.728163908,1.801806921,-29.97765271,-2.763603676
26.27504457,4.94792437,0.218968341,-36.49751042,-3.505552665
30.48141116,2.693145155,-3.702389346,-34.25645459,-3.588768523
26.4248374,3.361422069,-3.249706644,-30.7754783,-3.347956624
15.27854446,5.868646089,-2.565619691,-20.62858583,-3.386292053
5.98060342,10.58711122,3.138168471,-25.15573661,-0.58080098
1.245537642,12.75987579,5.024776961,-27.69434437,2.204163051
-2.29760354,8.99089668,1.997945862,-11.77505025,0.029247671
-4.524272464,7.396925226,1.419247784,-6.634963206,0.494135768
-4.910004648,7.267903982,0.971157568,-4.094636375,-0.589551153
0.303798838,5.691779113,0.448979226,-5.578881839,-2.545098747
4.4950729,8.871970167,0.743097695,-15.2678015,-2.891650848
5.974504098,9.307958424,1.14130858,-17.84723268,-3.191983305
5.231035466,9.162546241,3.223225604,-19.1629244,-3.094829497
6.401653551,8.389629452,4.52183519,-20.33431611,-3.678432405
8.946601506,7.81043684,3.055700266,-20.59704877,-4.120196388
0.863155957,9.188891052,2.363905028,-16.73773781,0.195923228
-3.34197352,9.924655091,4.639789427,-23.18841407,6.789964754
-2.699163534,11.02932442,5.164052634,-29.07083178,9.129642964
0.181469522,13.43088045,6.589246804,-39.06992104,10.21468798
0.727844232,12.54221082,5.685917605,-36.93475265,9.745612602
1.738896561,14.38197922,7.668410523,-44.55104429,10.96628614
1.402747743,13.96456697,8.895464452,-46.86664846,12.51237691
-2.328323077,12.71001108,5.745753289,-34.68306266,10.84596281
-3.056358583,12.08334201,5.455419887,-35.24946594,12.99649685
